Scan_Point	Freq (Hz)	Pout (DBM)
108	3000000000	-57.1727
109	3000000000	-57.2118
110	3000000000	-57.2835
111	3000000000	-57.3428
112	3000000000	-57.4146
113	3000000000	-57.4735
114	3000000000	-57.5345
115	3000000000	-57.5871
116	3000000000	-57.6511
117	3000000000	-57.7062
118	3000000000	-57.759
119	3000000000	-57.8018
120	3000000000	-57.8558
121	3000000000	-57.9132
122	3000000000	-57.9681
123	3000000000	-58.0108
124	3000000000	-58.0792
125	3000000000	-58.1172
126	3000000000	-58.1615
127	3000000000	-58.2109
128	3000000000	-58.2647
129	3000000000	-58.3152
130	3000000000	-58.3654
131	3000000000	-58.3947
132	3000000000	-58.4403
133	3000000000	-58.4743
134	3000000000	-58.5234
135	3000000000	-58.5478
136	3000000000	-58.588
137	3000000000	-58.6065
138	3000000000	-58.648
139	3000000000	-58.6824
140	3000000000	-58.7062
141	3000000000	-58.7278
142	3000000000	-58.7533
143	3000000000	-58.7772
144	3000000000	-58.81
145	3000000000	-58.8238
146	3000000000	-58.8534
147	3000000000	-58.8609
148	3000000000	-58.8684
149	3000000000	-58.893
150	3000000000	-58.8945
151	3000000000	-58.9174
152	3000000000	-58.9163
153	3000000000	-58.9206
154	3000000000	-58.9341
155	3000000000	-58.9414
156	3000000000	-58.9536
157	3000000000	-58.9486
158	3000000000	-58.9405
159	3000000000	-58.9517
160	3000000000	-58.9448
161	3000000000	-58.9544
162	3000000000	-58.9507
163	3000000000	-58.9413
164	3000000000	-58.9593
165	3000000000	-58.923
166	3000000000	-58.9302
167	3000000000	-58.9381
168	3000000000	-58.9214
169	3000000000	-58.9118
170	3000000000	-58.9083
171	3000000000	-58.8974
172	3000000000	-58.9125
173	3000000000	-58.8759
174	3000000000	-58.8615
175	3000000000	-58.8575
176	3000000000	-58.8581
177	3000000000	-58.8255
178	3000000000	-58.8151
179	3000000000	-58.8076
180	3000000000	-58.7862
181	3000000000	-58.7998
182	3000000000	-58.7812
183	3000000000	-58.744
184	3000000000	-58.7525
185	3000000000	-58.7416
186	3000000000	-58.7108
187	3000000000	-58.7024
188	3000000000	-58.6963
189	3000000000	-58.6876
190	3000000000	-58.6524
191	3000000000	-58.6355
192	3000000000	-58.6387
193	3000000000	-58.6093
194	3000000000	-58.6168
195	3000000000	-58.5871
196	3000000000	-58.5726
197	3000000000	-58.5687
198	3000000000	-58.5454
199	3000000000	-58.544
200	3000000000	-58.5233
201	3000000000	-58.5146
202	3000000000	-58.4977
203	3000000000	-58.5015
204	3000000000	-58.4622
205	3000000000	-58.4504
206	3000000000	-58.4382
207	3000000000	-58.4068
208	3000000000	-58.4059
209	3000000000	-58.3853
210	3000000000	-58.3756
211	3000000000	-58.3577
212	3000000000	-58.3532
213	3000000000	-58.3544
214	3000000000	-58.3252
215	3000000000	-58.3231
216	3000000000	-58.2895
217	3000000000	-58.2702
218	3000000000	-58.2648
219	3000000000	-58.2622
220	3000000000	-58.24
221	3000000000	-58.2416
222	3000000000	-58.2197
223	3000000000	-58.2093
224	3000000000	-58.1741
225	3000000000	-58.1618
226	3000000000	-58.1594
227	3000000000	-58.1416
228	3000000000	-58.1298
229	3000000000	-58.1147
230	3000000000	-58.091
231	3000000000	-58.0855
232	3000000000	-58.0826
233	3000000000	-58.0625
234	3000000000	-58.0474
235	3000000000	-58.0504
236	3000000000	-58.0448
237	3000000000	-58.0179
238	3000000000	-58.0026
239	3000000000	-58.0032
240	3000000000	-57.9994
241	3000000000	-57.9936
242	3000000000	-57.9756
243	3000000000	-57.9711
244	3000000000	-57.9579
245	3000000000	-57.9488
246	3000000000	-57.9521
247	3000000000	-57.9283
248	3000000000	-57.9231
249	3000000000	-57.9207
250	3000000000	-57.9058
251	3000000000	-57.8966
252	3000000000	-57.895
253	3000000000	-57.8915
254	3000000000	-57.8909
255	3000000000	-57.8775
256	3000000000	-57.8757
257	3000000000	-57.867
258	3000000000	-57.859
259	3000000000	-57.8613
260	3000000000	-57.8587
261	3000000000	-57.8425
262	3000000000	-57.8322
263	3000000000	-57.8344
264	3000000000	-57.8175
265	3000000000	-57.8118
266	3000000000	-57.8081
267	3000000000	-57.8064
268	3000000000	-57.807
269	3000000000	-57.7899
270	3000000000	-57.7844
271	3000000000	-57.7735
272	3000000000	-57.7655
273	3000000000	-57.75
274	3000000000	-57.7381
275	3000000000	-57.7422
276	3000000000	-57.7245
277	3000000000	-57.7075
278	3000000000	-57.7079
279	3000000000	-57.6909
280	3000000000	-57.6745
281	3000000000	-57.654
282	3000000000	-57.6488
283	3000000000	-57.6279
284	3000000000	-57.6032
285	3000000000	-57.5878
286	3000000000	-57.576
287	3000000000	-57.5559
288	3000000000	-57.5492
289	3000000000	-57.5183
290	3000000000	-57.4918
291	3000000000	-57.4667
292	3000000000	-57.4357
293	3000000000	-57.4162
294	3000000000	-57.3894
295	3000000000	-57.3481
296	3000000000	-57.3328
297	3000000000	-57.2946
298	3000000000	-57.2748
299	3000000000	-57.2355
300	3000000000	-57.1991
301	3000000000	-57.1686
302	3000000000	-57.1323
303	3000000000	-57.0977
304	3000000000	-57.0623
305	3000000000	-57.0214
306	3000000000	-56.9925
307	3000000000	-56.9602
308	3000000000	-56.9247
309	3000000000	-56.8867
310	3000000000	-56.8458
311	3000000000	-56.8016
312	3000000000	-56.7544
313	3000000000	-56.714
314	3000000000	-56.6762
315	3000000000	-56.6422
316	3000000000	-56.6032
317	3000000000	-56.5578
318	3000000000	-56.5161
319	3000000000	-56.4819
320	3000000000	-56.446
321	3000000000	-56.3919
322	3000000000	-56.3766
323	3000000000	-56.3286
324	3000000000	-56.2948
325	3000000000	-56.2463
326	3000000000	-56.2042
327	3000000000	-56.1743
328	3000000000	-56.153
329	3000000000	-56.0934
330	3000000000	-56.068
331	3000000000	-56.0285
332	3000000000	-55.9853
333	3000000000	-55.9673
334	3000000000	-55.9249
335	3000000000	-55.8909
336	3000000000	-55.8776
337	3000000000	-55.8478
338	3000000000	-55.8152
339	3000000000	-55.7771
340	3000000000	-55.7621
341	3000000000	-55.7441
342	3000000000	-55.7104
343	3000000000	-55.6907
344	3000000000	-55.6653
345	3000000000	-55.6471
346	3000000000	-55.6367
347	3000000000	-55.6159
348	3000000000	-55.6048
349	3000000000	-55.584
350	3000000000	-55.5627
351	3000000000	-55.5413
352	3000000000	-55.5469
353	3000000000	-55.5318
354	3000000000	-55.5096
355	3000000000	-55.5053
356	3000000000	-55.5059
357	3000000000	-55.4883
358	3000000000	-55.4795
359	3000000000	-55.4777
360	3000000000	-55.4678
361	3000000000	-55.4715
362	3000000000	-55.4704
363	3000000000	-55.4673
364	3000000000	-55.4563
365	3000000000	-55.4681
366	3000000000	-55.4682
367	3000000000	-55.4702
368	3000000000	-55.4709
369	3000000000	-55.466
370	3000000000	-55.4608
371	3000000000	-55.4818
372	3000000000	-55.4709
373	3000000000	-55.477
374	3000000000	-55.4854
375	3000000000	-55.488
376	3000000000	-55.495
377	3000000000	-55.5086
378	3000000000	-55.5077
379	3000000000	-55.5075
380	3000000000	-55.5185
381	3000000000	-55.5296
382	3000000000	-55.5328
383	3000000000	-55.5413
384	3000000000	-55.5483
385	3000000000	-55.5552
386	3000000000	-55.5502
387	3000000000	-55.5627
388	3000000000	-55.5677
389	3000000000	-55.5742
390	3000000000	-55.5789
391	3000000000	-55.5857
392	3000000000	-55.6046
393	3000000000	-55.6
394	3000000000	-55.6158
395	3000000000	-55.6179
396	3000000000	-55.6372
397	3000000000	-55.6341
398	3000000000	-55.6492
399	3000000000	-55.6265
400	3000000000	-55.6432
401	3000000000	-55.6376
402	3000000000	-55.6511
403	3000000000	-55.6668
404	3000000000	-55.6674
405	3000000000	-55.6801
406	3000000000	-55.6967
407	3000000000	-55.708
408	3000000000	-55.7109
409	3000000000	-55.7385
410	3000000000	-55.7436
411	3000000000	-55.763
412	3000000000	-55.7721
413	3000000000	-55.7786
414	3000000000	-55.7774
415	3000000000	-55.8034
416	3000000000	-55.8014
417	3000000000	-55.8222
418	3000000000	-55.8371
419	3000000000	-55.8443
420	3000000000	-55.8541
421	3000000000	-55.8801
422	3000000000	-55.8907
423	3000000000	-55.9023
424	3000000000	-55.92
425	3000000000	-55.9298
426	3000000000	-55.9554
427	3000000000	-55.9666
428	3000000000	-55.9883
429	3000000000	-55.9907
430	3000000000	-56.0199
431	3000000000	-56.0516
432	3000000000	-56.0773
433	3000000000	-56.0953
434	3000000000	-56.1027
435	3000000000	-56.1117
436	3000000000	-56.148
437	3000000000	-56.1522
438	3000000000	-56.1569
439	3000000000	-56.1663
440	3000000000	-56.1934
441	3000000000	-56.2157
442	3000000000	-56.2345
443	3000000000	-56.2547
444	3000000000	-56.2682
445	3000000000	-56.2852
446	3000000000	-56.3049
447	3000000000	-56.3488
448	3000000000	-56.3828
449	3000000000	-56.3812
450	3000000000	-56.4033
451	3000000000	-56.423
452	3000000000	-56.4373
453	3000000000	-56.4708
454	3000000000	-56.4886
455	3000000000	-56.5059
456	3000000000	-56.5111
457	3000000000	-56.5389
458	3000000000	-56.5644
459	3000000000	-56.5651
460	3000000000	-56.597
461	3000000000	-56.6274
462	3000000000	-56.6368
463	3000000000	-56.6615
464	3000000000	-56.6777
465	3000000000	-56.6989
466	3000000000	-56.7183
467	3000000000	-56.7408
468	3000000000	-56.7607
469	3000000000	-56.7923
470	3000000000	-56.7923
471	3000000000	-56.802
472	3000000000	-56.8348
473	3000000000	-56.8627
474	3000000000	-56.8666
475	3000000000	-56.8806
476	3000000000	-56.8927
477	3000000000	-56.9205
478	3000000000	-56.9416
479	3000000000	-56.9604
480	3000000000	-56.9679
481	3000000000	-56.9864
482	3000000000	-57.0169
483	3000000000	-57.0246
484	3000000000	-57.0408
485	3000000000	-57.0567
486	3000000000	-57.0741
487	3000000000	-57.075
488	3000000000	-57.0933
489	3000000000	-57.1031
490	3000000000	-57.1327
491	3000000000	-57.1353
492	3000000000	-57.157
493	3000000000	-57.1792
494	3000000000	-57.1871
495	3000000000	-57.1949
496	3000000000	-57.2075
497	3000000000	-57.232
498	3000000000	-57.2426
499	3000000000	-57.2517
500	3000000000	-57.2591
501	3000000000	-57.2766
502	3000000000	-57.2942
503	3000000000	-57.2878
504	3000000000	-57.3087
505	3000000000	-57.3143
506	3000000000	-57.3202
507	3000000000	-57.3415
508	3000000000	-57.3376
509	3000000000	-57.3554
510	3000000000	-57.3662
511	3000000000	-57.3661
512	3000000000	-57.3782
513	3000000000	-57.3829
514	3000000000	-57.3908
515	3000000000	-57.3971
516	3000000000	-57.401
517	3000000000	-57.4205
518	3000000000	-57.4262
519	3000000000	-57.4338
520	3000000000	-57.4297
521	3000000000	-57.4331
522	3000000000	-57.4357
523	3000000000	-57.4515
524	3000000000	-57.4594
525	3000000000	-57.4581
526	3000000000	-57.4597
527	3000000000	-57.4502
528	3000000000	-57.4677
529	3000000000	-57.463
530	3000000000	-57.4703
531	3000000000	-57.4662
532	3000000000	-57.4756
533	3000000000	-57.4885
534	3000000000	-57.4855
535	3000000000	-57.4839
536	3000000000	-57.4827
537	3000000000	-57.4812
538	3000000000	-57.4846
539	3000000000	-57.4889
540	3000000000	-57.4795
541	3000000000	-57.484
542	3000000000	-57.4744
543	3000000000	-57.4832
544	3000000000	-57.488
545	3000000000	-57.4727
546	3000000000	-57.4833
547	3000000000	-57.4763
548	3000000000	-57.478
549	3000000000	-57.4719
550	3000000000	-57.4848
551	3000000000	-57.4595
552	3000000000	-57.4626
553	3000000000	-57.4662
554	3000000000	-57.4622
555	3000000000	-57.4523
556	3000000000	-57.448
557	3000000000	-57.442
558	3000000000	-57.4424
559	3000000000	-57.4209
560	3000000000	-57.4317
561	3000000000	-57.4306
562	3000000000	-57.4319
563	3000000000	-57.4128
564	3000000000	-57.4131
565	3000000000	-57.4009
566	3000000000	-57.3895
567	3000000000	-57.4003
568	3000000000	-57.3853
569	3000000000	-57.3849
570	3000000000	-57.378
571	3000000000	-57.3632
572	3000000000	-57.368
573	3000000000	-57.3709
574	3000000000	-57.3602
575	3000000000	-57.3497
576	3000000000	-57.342
577	3000000000	-57.3336
578	3000000000	-57.3467
579	3000000000	-57.3252
580	3000000000	-57.309
581	3000000000	-57.3112
582	3000000000	-57.3083
583	3000000000	-57.3077
584	3000000000	-57.2962
585	3000000000	-57.2945
586	3000000000	-57.2901
587	3000000000	-57.2978
588	3000000000	-57.2788
589	3000000000	-57.2693
590	3000000000	-57.2863
591	3000000000	-57.2878
592	3000000000	-57.3002
593	3000000000	-57.2872
594	3000000000	-57.2923
595	3000000000	-57.2991
596	3000000000	-57.2987
597	3000000000	-57.2942
598	3000000000	-57.3076
599	3000000000	-57.3241
600	3000000000	-57.3209
601	3000000000	-57.3373
602	3000000000	-57.3549
603	3000000000	-57.3722
604	3000000000	-57.3771
605	3000000000	-57.3909
606	3000000000	-57.4028
607	3000000000	-57.4173
608	3000000000	-57.4315
609	3000000000	-57.4603
610	3000000000	-57.4719
611	3000000000	-57.4938
612	3000000000	-57.5062
613	3000000000	-57.5502
614	3000000000	-57.5597
615	3000000000	-57.6008
616	3000000000	-57.6132
617	3000000000	-57.6244
618	3000000000	-57.6589
619	3000000000	-57.6748
620	3000000000	-57.7034
621	3000000000	-57.7284
622	3000000000	-57.7567
623	3000000000	-57.771
624	3000000000	-57.7823
625	3000000000	-57.8232
626	3000000000	-57.8247
627	3000000000	-57.8407
628	3000000000	-57.8489
629	3000000000	-57.8482
630	3000000000	-57.8731
631	3000000000	-57.8719
632	3000000000	-57.8662
633	3000000000	-57.8674
634	3000000000	-57.8656
635	3000000000	-57.8613
636	3000000000	-57.832
637	3000000000	-57.8182
638	3000000000	-57.7849
639	3000000000	-57.7589
640	3000000000	-57.7312
641	3000000000	-57.6856
642	3000000000	-57.6326
643	3000000000	-57.587
644	3000000000	-57.5438
645	3000000000	-57.4671
646	3000000000	-57.4084
647	3000000000	-57.3421
648	3000000000	-57.2707
649	3000000000	-57.1872
650	3000000000	-57.1144
651	3000000000	-57.0324
652	3000000000	-56.9485
653	3000000000	-56.8761
654	3000000000	-56.7792
655	3000000000	-56.676
656	3000000000	-56.602
657	3000000000	-56.5144
658	3000000000	-56.4197
659	3000000000	-56.3236
660	3000000000	-56.225
661	3000000000	-56.146
662	3000000000	-56.049
663	3000000000	-55.9516
664	3000000000	-55.8705
665	3000000000	-55.7738
666	3000000000	-55.6834
667	3000000000	-55.607
668	3000000000	-55.5215
669	3000000000	-55.4577
670	3000000000	-55.3805
671	3000000000	-55.3
672	3000000000	-55.2353
673	3000000000	-55.16
674	3000000000	-55.0936
675	3000000000	-55.0388
676	3000000000	-54.9864
677	3000000000	-54.9273
678	3000000000	-54.8832
679	3000000000	-54.8473
680	3000000000	-54.8032
681	3000000000	-54.7678
682	3000000000	-54.7346
683	3000000000	-54.7028
684	3000000000	-54.696
685	3000000000	-54.6659
686	3000000000	-54.646
687	3000000000	-54.6473
688	3000000000	-54.6429
689	3000000000	-54.6342
690	3000000000	-54.6303
691	3000000000	-54.6416
692	3000000000	-54.6582
693	3000000000	-54.6623
694	3000000000	-54.6806
695	3000000000	-54.7054
696	3000000000	-54.7201
697	3000000000	-54.7629
698	3000000000	-54.7951
699	3000000000	-54.8351
700	3000000000	-54.8683
701	3000000000	-54.9181
702	3000000000	-54.9538
703	3000000000	-55.0019
704	3000000000	-55.0577
705	3000000000	-55.1221
706	3000000000	-55.1754
707	3000000000	-55.2282
708	3000000000	-55.2948
709	3000000000	-55.3714
710	3000000000	-55.4278
711	3000000000	-55.5016
712	3000000000	-55.5713
713	3000000000	-55.6279
714	3000000000	-55.7176
715	3000000000	-55.7774
716	3000000000	-55.8416
717	3000000000	-55.919
718	3000000000	-55.9794
719	3000000000	-56.0364
720	3000000000	-56.1097
721	3000000000	-56.1624
