Scan_Point	Freq (Hz)	Pout (DBM)
77	9000000000	-85.4767
78	9000000000	-85.4763
79	9000000000	-85.3126
80	9000000000	-85.2495
81	9000000000	-85.1562
82	9000000000	-85.7788
83	9000000000	-85.1836
84	9000000000	-85.5609
85	9000000000	-85.4139
86	9000000000	-85.6701
87	9000000000	-85.5523
88	9000000000	-85.6411
89	9000000000	-85.7755
90	9000000000	-85.9147
91	9000000000	-85.8201
92	9000000000	-86.1476
93	9000000000	-86.0257
94	9000000000	-86.412
95	9000000000	-86.54
96	9000000000	-86.6322
97	9000000000	-86.8208
98	9000000000	-86.7566
99	9000000000	-87.668
100	9000000000	-87.3381
101	9000000000	-87.6004
102	9000000000	-87.6472
103	9000000000	-87.8164
104	9000000000	-88.1932
105	9000000000	-88.2045
106	9000000000	-88.4301
107	9000000000	-88.6683
108	9000000000	-89.0307
109	9000000000	-88.9988
110	9000000000	-89.2351
111	9000000000	-89.4372
112	9000000000	-89.7929
113	9000000000	-89.7644
114	9000000000	-89.8465
115	9000000000	-90.2771
116	9000000000	-90.7779
117	9000000000	-90.8475
118	9000000000	-90.7822
119	9000000000	-91.0125
120	9000000000	-91.4213
121	9000000000	-91.5438
122	9000000000	-91.4017
123	9000000000	-91.3042
124	9000000000	-91.7723
125	9000000000	-91.7961
126	9000000000	-91.6855
127	9000000000	-91.2951
128	9000000000	-91.5566
129	9000000000	-92.0833
130	9000000000	-91.6575
131	9000000000	-90.957
132	9000000000	-91.181
133	9000000000	-90.6555
134	9000000000	-90.3447
135	9000000000	-90.4696
136	9000000000	-90.141
137	9000000000	-89.4104
138	9000000000	-88.8079
139	9000000000	-88.6525
140	9000000000	-88.2539
141	9000000000	-88.2194
142	9000000000	-87.5998
143	9000000000	-87.4382
144	9000000000	-87.1978
145	9000000000	-86.8399
146	9000000000	-86.6746
147	9000000000	-86.6155
148	9000000000	-86.1099
149	9000000000	-85.7914
150	9000000000	-85.8455
151	9000000000	-85.5965
152	9000000000	-85.1759
153	9000000000	-85.1477
154	9000000000	-84.8395
155	9000000000	-84.6609
156	9000000000	-84.486
157	9000000000	-84.498
158	9000000000	-84.251
159	9000000000	-84.3692
160	9000000000	-84.2264
161	9000000000	-84.0441
162	9000000000	-83.9249
163	9000000000	-83.9503
164	9000000000	-83.7703
165	9000000000	-83.7565
166	9000000000	-83.6113
167	9000000000	-83.8013
168	9000000000	-83.7217
169	9000000000	-83.7233
170	9000000000	-83.3975
171	9000000000	-83.4266
172	9000000000	-83.3173
173	9000000000	-83.1937
174	9000000000	-83.1395
175	9000000000	-83.3766
176	9000000000	-83.3314
177	9000000000	-83.1225
178	9000000000	-83.1056
179	9000000000	-82.9543
180	9000000000	-82.9341
181	9000000000	-82.8334
182	9000000000	-82.9898
183	9000000000	-82.7828
184	9000000000	-82.5325
185	9000000000	-82.8641
186	9000000000	-82.7732
187	9000000000	-82.8033
188	9000000000	-82.8267
189	9000000000	-82.6554
190	9000000000	-82.7971
191	9000000000	-82.7685
192	9000000000	-82.7909
193	9000000000	-82.6068
194	9000000000	-82.6193
195	9000000000	-82.6971
196	9000000000	-82.7451
197	9000000000	-82.8984
198	9000000000	-82.8693
199	9000000000	-82.9639
200	9000000000	-82.8017
201	9000000000	-82.794
202	9000000000	-82.8327
203	9000000000	-83.0502
204	9000000000	-82.9419
205	9000000000	-82.9947
206	9000000000	-83.0102
207	9000000000	-83.054
208	9000000000	-83.0011
209	9000000000	-83.0341
210	9000000000	-82.9734
211	9000000000	-83.1988
212	9000000000	-83.2405
213	9000000000	-83.0882
214	9000000000	-83.0033
215	9000000000	-83.1427
216	9000000000	-83.0074
217	9000000000	-82.9062
218	9000000000	-83.0368
219	9000000000	-82.8988
220	9000000000	-83.1281
221	9000000000	-82.8093
222	9000000000	-82.9667
223	9000000000	-82.9618
224	9000000000	-83.0257
225	9000000000	-82.7353
226	9000000000	-82.8257
227	9000000000	-82.7911
228	9000000000	-83.0083
229	9000000000	-83.0362
230	9000000000	-83.2098
231	9000000000	-83.314
232	9000000000	-83.5527
233	9000000000	-83.3873
234	9000000000	-83.8039
235	9000000000	-83.8229
236	9000000000	-84.0809
237	9000000000	-84.3047
238	9000000000	-84.6407
239	9000000000	-84.9363
240	9000000000	-85.1004
241	9000000000	-85.348
242	9000000000	-85.6123
243	9000000000	-86.2897
244	9000000000	-86.3655
245	9000000000	-86.4725
246	9000000000	-86.7256
247	9000000000	-86.857
248	9000000000	-87.6716
249	9000000000	-88.0871
250	9000000000	-88.6572
251	9000000000	-88.4847
252	9000000000	-89.0747
253	9000000000	-89.2656
254	9000000000	-89.4215
255	9000000000	-90.2814
256	9000000000	-90.0268
257	9000000000	-90.4447
258	9000000000	-90.5196
259	9000000000	-90.9301
260	9000000000	-91.6069
261	9000000000	-90.6478
262	9000000000	-91.7285
263	9000000000	-91.6738
264	9000000000	-92.1638
265	9000000000	-93.0855
266	9000000000	-92.9148
267	9000000000	-93.4839
268	9000000000	-93.6914
269	9000000000	-94.5043
270	9000000000	-94.7261
271	9000000000	-95.4541
272	9000000000	-95.6812
273	9000000000	-98.0973
274	9000000000	-96.8495
275	9000000000	-98.4049
276	9000000000	-97.8898
277	9000000000	-96.5679
278	9000000000	-97.8622
279	9000000000	-96.2429
280	9000000000	-94.2456
281	9000000000	-94.3097
282	9000000000	-93.595
283	9000000000	-93.5224
284	9000000000	-92.3263
285	9000000000	-91.6948
286	9000000000	-91.0515
287	9000000000	-90.9405
288	9000000000	-90.7513
289	9000000000	-89.8109
290	9000000000	-89.5145
291	9000000000	-89.2963
292	9000000000	-89.2965
293	9000000000	-88.9579
294	9000000000	-88.8522
295	9000000000	-88.9957
296	9000000000	-88.7219
297	9000000000	-88.7715
298	9000000000	-88.5315
299	9000000000	-88.5377
300	9000000000	-88.7475
301	9000000000	-88.8794
302	9000000000	-88.9268
303	9000000000	-89.0809
304	9000000000	-89.1673
305	9000000000	-89.1948
306	9000000000	-89.5967
307	9000000000	-89.3587
308	9000000000	-89.1437
309	9000000000	-89.2943
310	9000000000	-89.4421
311	9000000000	-88.9562
312	9000000000	-88.5558
313	9000000000	-88.6022
314	9000000000	-88.4138
315	9000000000	-88.3442
316	9000000000	-88.304
317	9000000000	-88.165
318	9000000000	-88.3502
319	9000000000	-88.4492
320	9000000000	-88.4514
321	9000000000	-88.4596
322	9000000000	-88.5276
323	9000000000	-88.536
324	9000000000	-89.3515
325	9000000000	-89.3535
326	9000000000	-90.3692
327	9000000000	-90.4405
328	9000000000	-90.8487
329	9000000000	-92.217
330	9000000000	-92.9695
331	9000000000	-93.4061
332	9000000000	-95.226
333	9000000000	-97.189
334	9000000000	-98.3638
335	9000000000	-101.9905
336	9000000000	-105.8877
337	9000000000	-113.1203
338	9000000000	-110.7658
339	9000000000	-110.8735
340	9000000000	-111.0337
341	9000000000	-101.5446
342	9000000000	-101.3106
343	9000000000	-98.0309
344	9000000000	-97.2023
345	9000000000	-95.9132
346	9000000000	-95.3326
347	9000000000	-94.0287
348	9000000000	-93.3291
349	9000000000	-92.6114
350	9000000000	-92.68
351	9000000000	-92.4179
352	9000000000	-91.9096
353	9000000000	-91.3426
354	9000000000	-91.2177
355	9000000000	-91.2943
356	9000000000	-91.216
357	9000000000	-91.4417
358	9000000000	-90.9309
359	9000000000	-90.7438
360	9000000000	-90.6752
361	9000000000	-90.8677
362	9000000000	-90.5371
363	9000000000	-90.5472
364	9000000000	-90.2332
365	9000000000	-89.9883
366	9000000000	-90.1561
367	9000000000	-89.6854
368	9000000000	-89.6925
369	9000000000	-89.6449
370	9000000000	-89.3746
371	9000000000	-89.2295
372	9000000000	-89.5171
373	9000000000	-89.5902
374	9000000000	-89.5432
375	9000000000	-89.911
376	9000000000	-90.1508
377	9000000000	-90.2043
378	9000000000	-90.9359
379	9000000000	-90.9729
380	9000000000	-91.1546
381	9000000000	-92.6995
382	9000000000	-92.7064
383	9000000000	-93.2065
384	9000000000	-93.8963
385	9000000000	-94.4265
386	9000000000	-95.3218
387	9000000000	-96.7502
388	9000000000	-96.9419
389	9000000000	-96.8249
390	9000000000	-94.9693
391	9000000000	-95.4861
392	9000000000	-94.9847
393	9000000000	-94.2889
394	9000000000	-92.716
395	9000000000	-91.6185
396	9000000000	-91.207
397	9000000000	-90.5078
398	9000000000	-89.5172
399	9000000000	-89.0112
400	9000000000	-88.2479
401	9000000000	-87.7575
402	9000000000	-87.617
403	9000000000	-86.8925
404	9000000000	-87.025
405	9000000000	-86.4652
406	9000000000	-86.2577
407	9000000000	-85.8173
408	9000000000	-85.7646
409	9000000000	-85.648
410	9000000000	-85.6881
411	9000000000	-85.3299
412	9000000000	-85.3682
413	9000000000	-85.0058
414	9000000000	-85.2758
415	9000000000	-85.2063
416	9000000000	-85.3761
417	9000000000	-85.0517
418	9000000000	-85.2149
419	9000000000	-85.091
420	9000000000	-85.6762
421	9000000000	-85.5384
422	9000000000	-85.5483
423	9000000000	-85.553
424	9000000000	-85.6921
425	9000000000	-85.8845
426	9000000000	-86.1314
427	9000000000	-86.0119
428	9000000000	-86.1318
429	9000000000	-86.6029
430	9000000000	-86.7384
431	9000000000	-86.9335
432	9000000000	-87.4041
433	9000000000	-87.2823
434	9000000000	-87.378
435	9000000000	-87.8664
436	9000000000	-88.3212
437	9000000000	-88.5722
438	9000000000	-88.9915
439	9000000000	-89.4995
440	9000000000	-90.0607
441	9000000000	-90.1617
442	9000000000	-90.7871
443	9000000000	-91.4124
444	9000000000	-91.83
445	9000000000	-92.4286
446	9000000000	-93.208
447	9000000000	-94.9064
448	9000000000	-95.4556
449	9000000000	-97.5934
450	9000000000	-99.1985
451	9000000000	-100.8434
452	9000000000	-103.2623
453	9000000000	-111.0678
454	9000000000	-106.5149
455	9000000000	-107.698
456	9000000000	-114.1584
457	9000000000	-105.0513
458	9000000000	-103.6394
459	9000000000	-98.7249
460	9000000000	-98.5994
461	9000000000	-97.084
462	9000000000	-95.3478
463	9000000000	-93.9165
464	9000000000	-93.2178
465	9000000000	-92.0446
466	9000000000	-91.1816
467	9000000000	-90.9439
468	9000000000	-90.9344
469	9000000000	-89.5472
470	9000000000	-88.9271
471	9000000000	-88.6879
472	9000000000	-88.0952
473	9000000000	-88.0768
474	9000000000	-87.4855
475	9000000000	-87.0866
476	9000000000	-86.7732
477	9000000000	-86.3346
478	9000000000	-85.7586
479	9000000000	-85.7349
480	9000000000	-85.4773
481	9000000000	-85.156
482	9000000000	-85.1653
483	9000000000	-84.7382
484	9000000000	-84.4896
485	9000000000	-84.4045
486	9000000000	-83.905
487	9000000000	-83.9211
488	9000000000	-84.0422
489	9000000000	-83.7429
490	9000000000	-83.4884
491	9000000000	-83.4846
492	9000000000	-83.1631
493	9000000000	-83.172
494	9000000000	-82.9802
495	9000000000	-83.0956
496	9000000000	-82.7408
497	9000000000	-82.8735
498	9000000000	-82.79
499	9000000000	-82.5827
500	9000000000	-82.5401
501	9000000000	-82.3931
502	9000000000	-82.3322
503	9000000000	-82.341
504	9000000000	-82.1324
505	9000000000	-82.165
506	9000000000	-82.1875
507	9000000000	-82.0878
508	9000000000	-81.9571
509	9000000000	-82.1753
510	9000000000	-82.1546
511	9000000000	-81.9141
512	9000000000	-81.88
513	9000000000	-81.9521
514	9000000000	-81.8666
515	9000000000	-81.9899
516	9000000000	-82.0077
517	9000000000	-81.8881
518	9000000000	-82.0011
519	9000000000	-81.9343
520	9000000000	-81.8799
521	9000000000	-82.0875
522	9000000000	-82.1984
523	9000000000	-82.0486
524	9000000000	-81.8571
525	9000000000	-82.0217
526	9000000000	-81.8971
527	9000000000	-81.9379
528	9000000000	-81.9666
529	9000000000	-81.8681
530	9000000000	-81.8817
531	9000000000	-81.796
532	9000000000	-81.7975
533	9000000000	-81.6915
534	9000000000	-81.779
535	9000000000	-81.724
536	9000000000	-81.7858
537	9000000000	-81.6043
538	9000000000	-81.6122
539	9000000000	-81.5055
540	9000000000	-81.4489
541	9000000000	-81.3937
542	9000000000	-81.2521
543	9000000000	-81.2361
544	9000000000	-81.1484
545	9000000000	-81.2949
546	9000000000	-81.0257
547	9000000000	-80.9629
548	9000000000	-80.8984
549	9000000000	-80.8866
550	9000000000	-80.7601
551	9000000000	-80.867
552	9000000000	-80.6887
553	9000000000	-80.8942
554	9000000000	-80.7512
555	9000000000	-80.5737
556	9000000000	-80.7038
557	9000000000	-80.7029
558	9000000000	-80.5914
559	9000000000	-80.7501
560	9000000000	-80.6637
561	9000000000	-80.6768
562	9000000000	-80.8098
563	9000000000	-80.779
564	9000000000	-80.9056
565	9000000000	-80.8817
566	9000000000	-81.0734
567	9000000000	-81.1311
568	9000000000	-81.1073
569	9000000000	-81.3419
570	9000000000	-81.415
571	9000000000	-81.3792
572	9000000000	-81.6254
573	9000000000	-81.724
574	9000000000	-81.7422
575	9000000000	-81.8401
576	9000000000	-82.119
577	9000000000	-82.3402
578	9000000000	-82.3413
579	9000000000	-82.3932
580	9000000000	-82.3481
581	9000000000	-82.6128
582	9000000000	-82.6273
583	9000000000	-82.4811
584	9000000000	-82.939
585	9000000000	-82.9309
586	9000000000	-82.8637
587	9000000000	-83.0534
588	9000000000	-83.1378
589	9000000000	-82.8275
590	9000000000	-82.9073
591	9000000000	-83.0732
592	9000000000	-82.9695
593	9000000000	-83.1947
594	9000000000	-83.2192
595	9000000000	-83.3971
596	9000000000	-83.5517
597	9000000000	-83.696
598	9000000000	-83.6222
599	9000000000	-83.9474
600	9000000000	-83.9829
601	9000000000	-84.3196
602	9000000000	-84.5615
603	9000000000	-84.6852
604	9000000000	-85.0452
605	9000000000	-85.2283
606	9000000000	-85.4008
607	9000000000	-85.5572
608	9000000000	-86.0401
609	9000000000	-86.3302
610	9000000000	-86.3794
611	9000000000	-86.8123
612	9000000000	-86.4782
613	9000000000	-86.8099
614	9000000000	-86.9085
615	9000000000	-87.0765
616	9000000000	-87.0696
617	9000000000	-86.6895
618	9000000000	-86.7952
619	9000000000	-86.7923
620	9000000000	-86.4126
621	9000000000	-86.4859
622	9000000000	-86.4957
623	9000000000	-86.7393
624	9000000000	-86.4621
625	9000000000	-86.4127
626	9000000000	-86.4886
627	9000000000	-86.6704
628	9000000000	-86.8181
629	9000000000	-86.7967
630	9000000000	-87.4141
631	9000000000	-87.5117
632	9000000000	-88.0516
633	9000000000	-88.1929
634	9000000000	-88.5261
635	9000000000	-88.9582
636	9000000000	-89.3446
637	9000000000	-90.4683
638	9000000000	-91.0162
639	9000000000	-91.76
640	9000000000	-93.2647
641	9000000000	-93.2516
642	9000000000	-93.7419
643	9000000000	-95.301
644	9000000000	-96.1201
645	9000000000	-98.7802
646	9000000000	-100.1334
647	9000000000	-100.9436
648	9000000000	-100.8951
649	9000000000	-101.3157
650	9000000000	-101.8707
651	9000000000	-101.708
652	9000000000	-100.829
653	9000000000	-99.0166
654	9000000000	-96.8764
655	9000000000	-96.5061
656	9000000000	-95.4474
657	9000000000	-93.5226
658	9000000000	-92.8213
659	9000000000	-92.0182
660	9000000000	-91.618
661	9000000000	-90.4901
662	9000000000	-89.2713
663	9000000000	-88.8678
664	9000000000	-88.067
665	9000000000	-87.4384
666	9000000000	-86.9479
667	9000000000	-86.2537
668	9000000000	-86.179
669	9000000000	-85.2163
670	9000000000	-85.1354
671	9000000000	-84.6807
672	9000000000	-84.431
673	9000000000	-83.8536
674	9000000000	-84.1607
675	9000000000	-83.7285
676	9000000000	-83.619
677	9000000000	-83.467
678	9000000000	-83.5495
679	9000000000	-83.4641
680	9000000000	-83.5367
681	9000000000	-83.5947
682	9000000000	-83.6275
683	9000000000	-83.9289
684	9000000000	-83.6444
685	9000000000	-83.9253
686	9000000000	-84.1368
687	9000000000	-84.5302
688	9000000000	-84.6037
689	9000000000	-84.678
690	9000000000	-84.7106
691	9000000000	-84.9626
692	9000000000	-84.9446
693	9000000000	-84.9929
694	9000000000	-85.206
695	9000000000	-84.9572
696	9000000000	-85.0201
697	9000000000	-84.8419
698	9000000000	-84.6753
699	9000000000	-84.5943
700	9000000000	-84.5256
701	9000000000	-84.4321
702	9000000000	-84.0786
703	9000000000	-84.1326
704	9000000000	-83.9941
705	9000000000	-83.9842
706	9000000000	-84.085
707	9000000000	-83.916
708	9000000000	-84.014
709	9000000000	-84.3632
710	9000000000	-84.2039
711	9000000000	-84.488
712	9000000000	-84.9494
713	9000000000	-85.1989
714	9000000000	-85.3394
715	9000000000	-85.788
716	9000000000	-86.4558
717	9000000000	-86.7948
718	9000000000	-87.7048
719	9000000000	-88.1677
720	9000000000	-88.7833
721	9000000000	-89.5662
