 Scan_Point	Freq (Hz)	Pout (DBM)
481	1800000000	-61.0228
482	1800000000	-60.9313
483	1800000000	-60.8396
484	1800000000	-60.7891
485	1800000000	-60.714
486	1800000000	-60.6138
487	1800000000	-60.5436
488	1800000000	-60.4862
489	1800000000	-60.3949
490	1800000000	-60.3244
491	1800000000	-60.252
492	1800000000	-60.177
493	1800000000	-60.1014
494	1800000000	-60.0446
495	1800000000	-59.9538
496	1800000000	-59.8949
497	1800000000	-59.8027
498	1800000000	-59.7359
499	1800000000	-59.676
500	1800000000	-59.6073
501	1800000000	-59.5355
502	1800000000	-59.4583
503	1800000000	-59.3994
504	1800000000	-59.3343
505	1800000000	-59.2583
506	1800000000	-59.1964
507	1800000000	-59.149
508	1800000000	-59.0656
509	1800000000	-59.0005
510	1800000000	-58.9421
511	1800000000	-58.8588
512	1800000000	-58.8075
513	1800000000	-58.7347
514	1800000000	-58.6733
515	1800000000	-58.6177
516	1800000000	-58.5621
517	1800000000	-58.5024
518	1800000000	-58.4488
519	1800000000	-58.3837
520	1800000000	-58.3372
521	1800000000	-58.2565
522	1800000000	-58.2191
523	1800000000	-58.1353
524	1800000000	-58.0864
525	1800000000	-58.0186
526	1800000000	-57.9618
527	1800000000	-57.9013
528	1800000000	-57.8535
529	1800000000	-57.7843
530	1800000000	-57.7524
531	1800000000	-57.6826
532	1800000000	-57.6235
533	1800000000	-57.5599
534	1800000000	-57.5092
535	1800000000	-57.4714
536	1800000000	-57.4179
537	1800000000	-57.3753
538	1800000000	-57.3156
539	1800000000	-57.253
540	1800000000	-57.1963
541	1800000000	-57.1527
542	1800000000	-57.0971
543	1800000000	-57.039
544	1800000000	-56.9978
545	1800000000	-56.9138
546	1800000000	-56.878
547	1800000000	-56.8438
548	1800000000	-56.7974
549	1800000000	-56.7312
550	1800000000	-56.6835
551	1800000000	-56.63
552	1800000000	-56.5825
553	1800000000	-56.5417
554	1800000000	-56.4905
555	1800000000	-56.449
556	1800000000	-56.4026
557	1800000000	-56.3511
558	1800000000	-56.3099
559	1800000000	-56.2593
560	1800000000	-56.2246
561	1800000000	-56.1613
562	1800000000	-56.1127
563	1800000000	-56.079
564	1800000000	-56.0223
565	1800000000	-55.9743
566	1800000000	-55.9343
567	1800000000	-55.8941
568	1800000000	-55.8539
569	1800000000	-55.8182
570	1800000000	-55.7744
571	1800000000	-55.7264
572	1800000000	-55.6857
573	1800000000	-55.6355
574	1800000000	-55.5975
575	1800000000	-55.5604
576	1800000000	-55.5172
577	1800000000	-55.4881
578	1800000000	-55.4427
579	1800000000	-55.3969
580	1800000000	-55.3617
581	1800000000	-55.3241
582	1800000000	-55.2916
583	1800000000	-55.2488
584	1800000000	-55.2131
585	1800000000	-55.1678
586	1800000000	-55.1323
587	1800000000	-55.0803
588	1800000000	-55.045
589	1800000000	-54.9983
590	1800000000	-54.9636
591	1800000000	-54.9426
592	1800000000	-54.9089
593	1800000000	-54.8764
594	1800000000	-54.8296
595	1800000000	-54.7961
596	1800000000	-54.7682
597	1800000000	-54.7321
598	1800000000	-54.6992
599	1800000000	-54.6639
600	1800000000	-54.6313
601	1800000000	-54.6003
602	1800000000	-54.5704
603	1800000000	-54.5358
604	1800000000	-54.5066
605	1800000000	-54.4759
606	1800000000	-54.4392
607	1800000000	-54.3946
608	1800000000	-54.3568
609	1800000000	-54.3323
610	1800000000	-54.2968
611	1800000000	-54.2631
612	1800000000	-54.2344
613	1800000000	-54.2088
614	1800000000	-54.17
615	1800000000	-54.1438
616	1800000000	-54.1299
617	1800000000	-54.0992
618	1800000000	-54.0634
619	1800000000	-54.036
620	1800000000	-54.0068
621	1800000000	-53.9779
622	1800000000	-53.9528
623	1800000000	-53.9291
624	1800000000	-53.8944
625	1800000000	-53.8777
626	1800000000	-53.8389
627	1800000000	-53.8126
628	1800000000	-53.7816
629	1800000000	-53.7574
630	1800000000	-53.7199
631	1800000000	-53.6991
632	1800000000	-53.6847
633	1800000000	-53.655
634	1800000000	-53.6303
635	1800000000	-53.6112
636	1800000000	-53.5834
