Scan_Point	Freq (Hz)	Pout (DBM)
166	6000000000	-85.1394
167	6000000000	-85.5517
168	6000000000	-85.9689
169	6000000000	-86.4743
170	6000000000	-86.7411
171	6000000000	-86.9279
172	6000000000	-87.2846
173	6000000000	-88.1271
174	6000000000	-88.5428
175	6000000000	-88.9807
176	6000000000	-89.2421
177	6000000000	-89.3934
178	6000000000	-90.2981
179	6000000000	-90.9886
180	6000000000	-91.2087
181	6000000000	-92.098
182	6000000000	-93.0866
183	6000000000	-93.3225
184	6000000000	-93.7567
185	6000000000	-94.0991
186	6000000000	-95.1428
187	6000000000	-97.3468
188	6000000000	-97.8004
189	6000000000	-99.3278
190	6000000000	-99.5544
191	6000000000	-99.7885
192	6000000000	-100.3849
193	6000000000	-100.6576
194	6000000000	-100.8488
195	6000000000	-101.4534
196	6000000000	-100.8663
197	6000000000	-98.9076
198	6000000000	-97.8381
199	6000000000	-97.9609
200	6000000000	-96.662
201	6000000000	-96.1882
202	6000000000	-95.4965
203	6000000000	-95.1143
204	6000000000	-94.2639
205	6000000000	-93.0635
206	6000000000	-92.4109
207	6000000000	-91.3763
208	6000000000	-91.3187
209	6000000000	-90.4322
210	6000000000	-90.0717
211	6000000000	-89.6846
212	6000000000	-89.2083
213	6000000000	-88.3437
214	6000000000	-88.0276
215	6000000000	-88.0742
216	6000000000	-87.3122
217	6000000000	-86.731
218	6000000000	-86.464
219	6000000000	-86.1223
220	6000000000	-85.8976
221	6000000000	-85.2646
222	6000000000	-85.1789
223	6000000000	-84.5777
224	6000000000	-84.5825
225	6000000000	-84.1382
226	6000000000	-83.5869
227	6000000000	-83.5415
228	6000000000	-83.1821
229	6000000000	-82.9135
230	6000000000	-82.6751
231	6000000000	-82.2547
232	6000000000	-82.2265
233	6000000000	-81.9653
234	6000000000	-81.7255
235	6000000000	-81.4253
236	6000000000	-81.1908
237	6000000000	-80.8877
238	6000000000	-80.8879
239	6000000000	-80.5509
240	6000000000	-80.4249
241	6000000000	-80.272
242	6000000000	-80.124
243	6000000000	-79.9388
244	6000000000	-79.8399
245	6000000000	-79.521
246	6000000000	-79.4467
247	6000000000	-79.194
248	6000000000	-79.087
249	6000000000	-78.8762
250	6000000000	-78.7423
251	6000000000	-78.7954
252	6000000000	-78.5646
253	6000000000	-78.4307
254	6000000000	-78.3378
255	6000000000	-78.3198
256	6000000000	-78.1673
257	6000000000	-78.0488
258	6000000000	-78.028
259	6000000000	-77.7552
260	6000000000	-77.7475
261	6000000000	-77.573
262	6000000000	-77.5817
263	6000000000	-77.5064
264	6000000000	-77.5674
265	6000000000	-77.3329
266	6000000000	-77.4452
267	6000000000	-77.3427
268	6000000000	-77.4231
269	6000000000	-77.3116
270	6000000000	-77.1804
271	6000000000	-77.1514
272	6000000000	-77.0543
273	6000000000	-77.1433
274	6000000000	-77.084
275	6000000000	-76.9478
276	6000000000	-77.0247
277	6000000000	-77.0232
278	6000000000	-77.042
279	6000000000	-77.0637
280	6000000000	-76.9373
281	6000000000	-76.9492
282	6000000000	-77.1264
283	6000000000	-77.0076
284	6000000000	-77.1516
285	6000000000	-77.0072
286	6000000000	-77.0008
287	6000000000	-77.1092
288	6000000000	-77.0809
289	6000000000	-77.2249
290	6000000000	-77.1232
291	6000000000	-77.258
292	6000000000	-77.2506
293	6000000000	-77.2298
294	6000000000	-77.3277
295	6000000000	-77.3975
296	6000000000	-77.405
297	6000000000	-77.6316
298	6000000000	-77.6896
299	6000000000	-77.6377
300	6000000000	-77.6358
301	6000000000	-77.7721
302	6000000000	-77.7348
303	6000000000	-77.8371
304	6000000000	-77.8549
305	6000000000	-77.8733
306	6000000000	-77.9775
307	6000000000	-77.9098
308	6000000000	-78.1225
309	6000000000	-78.0917
310	6000000000	-78.2069
311	6000000000	-78.1851
312	6000000000	-78.1441
313	6000000000	-78.3063
314	6000000000	-78.1261
315	6000000000	-78.2686
316	6000000000	-78.259
317	6000000000	-78.2628
318	6000000000	-78.2882
319	6000000000	-78.1656
320	6000000000	-78.2916
321	6000000000	-78.1457
322	6000000000	-78.0379
323	6000000000	-78.0151
324	6000000000	-78.0022
325	6000000000	-77.94
326	6000000000	-77.8388
327	6000000000	-77.7316
328	6000000000	-77.708
329	6000000000	-77.67
330	6000000000	-77.5802
331	6000000000	-77.2993
332	6000000000	-77.2354
333	6000000000	-77.1693
334	6000000000	-77.0012
335	6000000000	-76.8698
336	6000000000	-76.7778
337	6000000000	-76.6445
338	6000000000	-76.5303
339	6000000000	-76.325
340	6000000000	-76.1402
341	6000000000	-76.0398
342	6000000000	-76.0317
343	6000000000	-75.8681
344	6000000000	-75.698
345	6000000000	-75.6128
346	6000000000	-75.5148
347	6000000000	-75.3837
348	6000000000	-75.3758
349	6000000000	-75.2445
350	6000000000	-75.1135
351	6000000000	-74.9922
352	6000000000	-74.8442
353	6000000000	-74.8361
354	6000000000	-74.7518
355	6000000000	-74.6861
356	6000000000	-74.6219
357	6000000000	-74.4517
358	6000000000	-74.3922
359	6000000000	-74.3917
360	6000000000	-74.339
361	6000000000	-74.2744
362	6000000000	-74.2885
363	6000000000	-74.1707
364	6000000000	-74.1652
365	6000000000	-74.1254
366	6000000000	-74.1348
367	6000000000	-74.132
368	6000000000	-74.1118
369	6000000000	-73.9871
370	6000000000	-73.9966
371	6000000000	-73.9772
372	6000000000	-74.0049
373	6000000000	-74.0427
374	6000000000	-74.0439
375	6000000000	-74.1009
376	6000000000	-74.0795
377	6000000000	-74.0739
378	6000000000	-74.101
379	6000000000	-74.129
380	6000000000	-74.1928
381	6000000000	-74.1119
382	6000000000	-74.1927
383	6000000000	-74.2079
384	6000000000	-74.2971
385	6000000000	-74.288
386	6000000000	-74.3572
387	6000000000	-74.3626
388	6000000000	-74.3657
389	6000000000	-74.404
390	6000000000	-74.608
391	6000000000	-74.638
392	6000000000	-74.7435
393	6000000000	-74.7085
394	6000000000	-74.7874
395	6000000000	-74.8581
396	6000000000	-74.8953
397	6000000000	-74.9016
398	6000000000	-74.8643
399	6000000000	-75.0017
400	6000000000	-75.0826
401	6000000000	-75.1237
402	6000000000	-75.1934
403	6000000000	-75.2081
404	6000000000	-75.2902
405	6000000000	-75.2442
406	6000000000	-75.3949
407	6000000000	-75.3248
408	6000000000	-75.3726
409	6000000000	-75.4652
410	6000000000	-75.3826
411	6000000000	-75.464
412	6000000000	-75.4894
413	6000000000	-75.4997
414	6000000000	-75.4628
415	6000000000	-75.4849
416	6000000000	-75.4357
417	6000000000	-75.4538
418	6000000000	-75.4298
419	6000000000	-75.5313
420	6000000000	-75.5351
421	6000000000	-75.5109
422	6000000000	-75.3994
423	6000000000	-75.5359
424	6000000000	-75.5065
425	6000000000	-75.3733
426	6000000000	-75.4591
427	6000000000	-75.3891
428	6000000000	-75.3271
429	6000000000	-75.3992
430	6000000000	-75.3465
431	6000000000	-75.3765
432	6000000000	-75.3501
433	6000000000	-75.3552
434	6000000000	-75.3185
435	6000000000	-75.3218
436	6000000000	-75.453
437	6000000000	-75.4565
438	6000000000	-75.3425
439	6000000000	-75.3314
440	6000000000	-75.4025
441	6000000000	-75.3082
442	6000000000	-75.2751
443	6000000000	-75.4437
444	6000000000	-75.4635
445	6000000000	-75.5349
446	6000000000	-75.4734
447	6000000000	-75.5472
448	6000000000	-75.6198
449	6000000000	-75.6097
450	6000000000	-75.5958
451	6000000000	-75.7062
452	6000000000	-75.7952
453	6000000000	-75.7845
454	6000000000	-75.858
455	6000000000	-75.9093
456	6000000000	-75.9721
457	6000000000	-76.0991
458	6000000000	-76.0658
459	6000000000	-76.1243
460	6000000000	-76.2399
461	6000000000	-76.275
462	6000000000	-76.405
463	6000000000	-76.5387
464	6000000000	-76.7178
465	6000000000	-76.7434
466	6000000000	-76.8526
467	6000000000	-77.0092
468	6000000000	-76.9972
469	6000000000	-77.1405
470	6000000000	-77.2643
471	6000000000	-77.4292
472	6000000000	-77.512
473	6000000000	-77.6069
474	6000000000	-77.734
475	6000000000	-77.8609
476	6000000000	-77.9965
477	6000000000	-78.0876
478	6000000000	-78.2097
479	6000000000	-78.5247
480	6000000000	-78.7073
481	6000000000	-78.8214
482	6000000000	-78.9779
483	6000000000	-79.0417
484	6000000000	-79.1398
485	6000000000	-79.466
486	6000000000	-79.6437
487	6000000000	-79.6427
488	6000000000	-80.0357
489	6000000000	-80.1784
490	6000000000	-80.3401
491	6000000000	-80.5105
492	6000000000	-80.6002
493	6000000000	-80.9695
494	6000000000	-81.2617
495	6000000000	-81.4293
496	6000000000	-81.6677
497	6000000000	-81.8546
498	6000000000	-82.0858
499	6000000000	-82.3087
500	6000000000	-82.4113
501	6000000000	-83.0038
502	6000000000	-83.2584
503	6000000000	-83.3824
504	6000000000	-83.4988
505	6000000000	-83.9408
506	6000000000	-84.3386
507	6000000000	-84.6608
508	6000000000	-84.9118
509	6000000000	-85.5121
510	6000000000	-85.7525
511	6000000000	-86.1462
512	6000000000	-86.343
513	6000000000	-86.6926
514	6000000000	-87.1904
515	6000000000	-87.2304
516	6000000000	-88.14
517	6000000000	-88.7715
518	6000000000	-89.3894
519	6000000000	-90.0086
520	6000000000	-89.8921
521	6000000000	-91.0058
522	6000000000	-91.2399
523	6000000000	-93.0711
524	6000000000	-93.1822
525	6000000000	-93.9644
526	6000000000	-95.9075
527	6000000000	-96.2566
528	6000000000	-97.9193
529	6000000000	-99.8495
530	6000000000	-100.2629
531	6000000000	-102.3283
532	6000000000	-105.7679
533	6000000000	-105.6582
534	6000000000	-111.0614
535	6000000000	-105.2482
536	6000000000	-105.6995
537	6000000000	-105.4209
538	6000000000	-102.1389
539	6000000000	-100.6714
540	6000000000	-100.2837
541	6000000000	-96.2879
542	6000000000	-95.9773
543	6000000000	-95.2863
544	6000000000	-94.8962
545	6000000000	-92.1591
546	6000000000	-92.0863
547	6000000000	-92.0425
548	6000000000	-90.8273
549	6000000000	-90.7106
550	6000000000	-90.0277
551	6000000000	-89.565
552	6000000000	-88.7662
553	6000000000	-88.6026
554	6000000000	-87.703
555	6000000000	-87.257
556	6000000000	-86.9455
557	6000000000	-86.7913
558	6000000000	-86.2538
559	6000000000	-86.0228
560	6000000000	-85.5195
561	6000000000	-85.275
562	6000000000	-84.6506
563	6000000000	-84.4943
564	6000000000	-84.2076
565	6000000000	-83.5611
566	6000000000	-83.5733
567	6000000000	-83.1214
568	6000000000	-82.8949
569	6000000000	-82.3377
570	6000000000	-82.3948
571	6000000000	-81.9757
572	6000000000	-81.9308
573	6000000000	-81.7587
574	6000000000	-81.222
575	6000000000	-81.3079
576	6000000000	-80.8759
577	6000000000	-80.6949
578	6000000000	-80.533
579	6000000000	-80.3035
580	6000000000	-80.0421
581	6000000000	-79.933
582	6000000000	-79.7075
583	6000000000	-79.5051
584	6000000000	-79.3098
585	6000000000	-79.1299
586	6000000000	-78.8884
587	6000000000	-78.6763
588	6000000000	-78.4928
589	6000000000	-78.4706
590	6000000000	-78.2242
591	6000000000	-78.1199
592	6000000000	-77.8419
593	6000000000	-77.7334
594	6000000000	-77.4787
595	6000000000	-77.3825
596	6000000000	-77.2069
597	6000000000	-77.0412
598	6000000000	-76.991
599	6000000000	-76.8718
600	6000000000	-76.7042
601	6000000000	-76.7026
602	6000000000	-76.4001
603	6000000000	-76.2697
604	6000000000	-76.2351
605	6000000000	-76.0521
606	6000000000	-75.9234
607	6000000000	-75.881
608	6000000000	-75.7762
609	6000000000	-75.7505
610	6000000000	-75.5168
611	6000000000	-75.449
612	6000000000	-75.4322
613	6000000000	-75.2636
614	6000000000	-75.2947
615	6000000000	-75.0962
616	6000000000	-75.0935
617	6000000000	-74.9591
618	6000000000	-74.8494
619	6000000000	-74.9097
620	6000000000	-74.7135
621	6000000000	-74.6642
622	6000000000	-74.6143
623	6000000000	-74.4802
624	6000000000	-74.4516
625	6000000000	-74.4826
626	6000000000	-74.252
627	6000000000	-74.2599
628	6000000000	-74.1736
629	6000000000	-74.1765
630	6000000000	-74.1255
631	6000000000	-74.1047
632	6000000000	-74.0325
633	6000000000	-73.9594
634	6000000000	-73.9057
635	6000000000	-73.9938
636	6000000000	-73.77
637	6000000000	-73.8244
638	6000000000	-73.7696
639	6000000000	-73.8017
640	6000000000	-73.763
641	6000000000	-73.7862
642	6000000000	-73.6489
643	6000000000	-73.7256
644	6000000000	-73.6433
645	6000000000	-73.705
646	6000000000	-73.7138
647	6000000000	-73.6834
648	6000000000	-73.7652
649	6000000000	-73.7542
650	6000000000	-73.7859
651	6000000000	-73.6965
652	6000000000	-73.8101
653	6000000000	-73.7812
654	6000000000	-73.7756
655	6000000000	-73.8202
656	6000000000	-73.8239
657	6000000000	-73.8416
658	6000000000	-73.9169
659	6000000000	-73.9881
660	6000000000	-73.99
661	6000000000	-74.1154
662	6000000000	-74.1113
663	6000000000	-74.1581
664	6000000000	-74.1646
665	6000000000	-74.2629
666	6000000000	-74.3287
667	6000000000	-74.3427
668	6000000000	-74.3944
669	6000000000	-74.4441
670	6000000000	-74.4918
671	6000000000	-74.5328
672	6000000000	-74.5009
673	6000000000	-74.6642
674	6000000000	-74.7064
675	6000000000	-74.7371
676	6000000000	-74.8141
677	6000000000	-74.776
678	6000000000	-74.8657
679	6000000000	-74.8683
680	6000000000	-74.9779
681	6000000000	-75.0098
682	6000000000	-75.0398
683	6000000000	-75.0767
684	6000000000	-75.002
685	6000000000	-75.0992
686	6000000000	-75.0944
687	6000000000	-75.0956
688	6000000000	-75.1042
689	6000000000	-75.1516
690	6000000000	-75.1366
691	6000000000	-75.1237
692	6000000000	-75.071
693	6000000000	-75.0876
694	6000000000	-75.0576
695	6000000000	-74.9926
696	6000000000	-75.0348
697	6000000000	-74.9549
698	6000000000	-74.9615
699	6000000000	-74.8827
700	6000000000	-74.8944
701	6000000000	-74.8333
702	6000000000	-74.7739
703	6000000000	-74.7441
704	6000000000	-74.6718
705	6000000000	-74.5929
706	6000000000	-74.5964
707	6000000000	-74.5006
708	6000000000	-74.4853
709	6000000000	-74.4863
710	6000000000	-74.3398
711	6000000000	-74.271
712	6000000000	-74.2437
713	6000000000	-74.1928
714	6000000000	-74.1721
715	6000000000	-74.0994
716	6000000000	-74.0476
717	6000000000	-74.0276
718	6000000000	-74.0116
719	6000000000	-74.0048
720	6000000000	-73.8481
721	6000000000	-73.8827
