Scan_Point	Freq (Hz)	Pout (DBM)
101	5000000000	-70.2363
102	5000000000	-70.1401
103	5000000000	-70.0864
104	5000000000	-70.0343
105	5000000000	-69.9568
106	5000000000	-69.9112
107	5000000000	-69.9072
108	5000000000	-69.8671
109	5000000000	-69.8948
110	5000000000	-69.8796
111	5000000000	-69.7734
112	5000000000	-69.7758
113	5000000000	-69.7688
114	5000000000	-69.8036
115	5000000000	-69.7868
116	5000000000	-69.7205
117	5000000000	-69.7677
118	5000000000	-69.8401
119	5000000000	-69.8803
120	5000000000	-69.9078
121	5000000000	-69.8479
122	5000000000	-69.9234
123	5000000000	-70.0473
124	5000000000	-70.0369
125	5000000000	-70.0685
126	5000000000	-70.1683
127	5000000000	-70.2654
128	5000000000	-70.2375
129	5000000000	-70.3438
130	5000000000	-70.448
131	5000000000	-70.5524
132	5000000000	-70.6293
133	5000000000	-70.7524
134	5000000000	-70.8149
135	5000000000	-70.8938
136	5000000000	-71.0578
137	5000000000	-71.1858
138	5000000000	-71.3326
139	5000000000	-71.4812
140	5000000000	-71.6191
141	5000000000	-71.7115
142	5000000000	-71.9271
143	5000000000	-72.0556
144	5000000000	-72.2152
145	5000000000	-72.3976
146	5000000000	-72.5754
147	5000000000	-72.778
148	5000000000	-73.0734
149	5000000000	-73.2219
150	5000000000	-73.4614
151	5000000000	-73.6123
152	5000000000	-73.8465
153	5000000000	-74.0958
154	5000000000	-74.4256
155	5000000000	-74.5446
156	5000000000	-74.8402
157	5000000000	-75.1274
158	5000000000	-75.4991
159	5000000000	-75.7338
160	5000000000	-75.9877
161	5000000000	-76.2747
162	5000000000	-76.5693
163	5000000000	-77.0303
164	5000000000	-77.3945
165	5000000000	-77.6772
166	5000000000	-78.1788
167	5000000000	-78.4746
168	5000000000	-78.986
169	5000000000	-79.273
170	5000000000	-79.6573
171	5000000000	-80.2104
172	5000000000	-80.5648
173	5000000000	-81.205
174	5000000000	-81.6795
175	5000000000	-82.2959
176	5000000000	-82.7719
177	5000000000	-83.4521
178	5000000000	-84.3179
179	5000000000	-84.8447
180	5000000000	-85.7979
181	5000000000	-86.6011
182	5000000000	-87.2739
183	5000000000	-88.4421
184	5000000000	-89.3659
185	5000000000	-90.6455
186	5000000000	-91.4487
187	5000000000	-93.6829
188	5000000000	-94.6675
189	5000000000	-95.5081
190	5000000000	-94.2871
191	5000000000	-92.7188
192	5000000000	-92.1498
193	5000000000	-91.4032
194	5000000000	-90.079
195	5000000000	-88.5479
196	5000000000	-88.0946
197	5000000000	-86.8181
198	5000000000	-85.5391
199	5000000000	-84.9183
200	5000000000	-84.4191
201	5000000000	-83.3964
202	5000000000	-82.877
203	5000000000	-82.2632
204	5000000000	-81.6282
205	5000000000	-81.0512
206	5000000000	-80.344
207	5000000000	-80.0258
208	5000000000	-79.4917
209	5000000000	-79.1909
210	5000000000	-78.6347
211	5000000000	-78.2372
212	5000000000	-78.0295
213	5000000000	-77.7291
214	5000000000	-77.1665
215	5000000000	-76.7962
216	5000000000	-76.6171
217	5000000000	-76.243
218	5000000000	-75.9851
219	5000000000	-75.7216
220	5000000000	-75.3686
221	5000000000	-75.1668
222	5000000000	-74.9468
223	5000000000	-74.7132
224	5000000000	-74.4166
225	5000000000	-74.2081
226	5000000000	-74.0542
227	5000000000	-73.9102
228	5000000000	-73.6654
229	5000000000	-73.4146
230	5000000000	-73.2615
231	5000000000	-73.1155
232	5000000000	-73.0287
233	5000000000	-72.8372
234	5000000000	-72.7126
235	5000000000	-72.6178
236	5000000000	-72.3445
237	5000000000	-72.2633
238	5000000000	-72.2072
239	5000000000	-72.0378
240	5000000000	-71.9028
241	5000000000	-71.8497
242	5000000000	-71.8221
243	5000000000	-71.6025
244	5000000000	-71.5759
245	5000000000	-71.5579
246	5000000000	-71.5507
247	5000000000	-71.3903
248	5000000000	-71.3572
249	5000000000	-71.2062
250	5000000000	-71.2405
251	5000000000	-71.1713
252	5000000000	-71.1381
253	5000000000	-71.075
254	5000000000	-71.0921
255	5000000000	-71.0468
256	5000000000	-71.0603
257	5000000000	-71.0629
258	5000000000	-71.0134
259	5000000000	-71.0015
260	5000000000	-71.0106
261	5000000000	-71.09
262	5000000000	-71.1274
263	5000000000	-71.1156
264	5000000000	-71.1951
265	5000000000	-71.1679
266	5000000000	-71.2315
267	5000000000	-71.3173
268	5000000000	-71.394
269	5000000000	-71.3804
270	5000000000	-71.4833
271	5000000000	-71.5691
272	5000000000	-71.6769
273	5000000000	-71.7294
274	5000000000	-71.7408
275	5000000000	-71.9251
276	5000000000	-72.0322
277	5000000000	-72.2296
278	5000000000	-72.261
279	5000000000	-72.4328
280	5000000000	-72.6248
281	5000000000	-72.738
282	5000000000	-72.9255
283	5000000000	-73.0677
284	5000000000	-73.3154
285	5000000000	-73.4642
286	5000000000	-73.6782
287	5000000000	-73.9383
288	5000000000	-74.1436
289	5000000000	-74.4696
290	5000000000	-74.6629
291	5000000000	-74.8705
292	5000000000	-75.3027
293	5000000000	-75.6247
294	5000000000	-75.7949
295	5000000000	-76.1781
296	5000000000	-76.5719
297	5000000000	-77.0097
298	5000000000	-77.2653
299	5000000000	-77.7454
300	5000000000	-78.2183
301	5000000000	-78.768
302	5000000000	-79.0181
303	5000000000	-79.4881
304	5000000000	-79.9686
305	5000000000	-80.3634
306	5000000000	-80.7844
307	5000000000	-81.6049
308	5000000000	-81.6043
309	5000000000	-81.8776
310	5000000000	-82.459
311	5000000000	-82.4425
312	5000000000	-82.273
313	5000000000	-82.1197
314	5000000000	-81.6895
315	5000000000	-81.4422
316	5000000000	-80.9898
317	5000000000	-80.5266
318	5000000000	-80.1169
319	5000000000	-79.3238
320	5000000000	-78.8981
321	5000000000	-78.4432
322	5000000000	-77.9562
323	5000000000	-77.3322
324	5000000000	-76.9311
325	5000000000	-76.4264
326	5000000000	-75.9049
327	5000000000	-75.4368
328	5000000000	-75.0536
329	5000000000	-74.6115
330	5000000000	-74.355
331	5000000000	-73.8684
332	5000000000	-73.6511
333	5000000000	-73.3532
334	5000000000	-72.8824
335	5000000000	-72.6287
336	5000000000	-72.326
337	5000000000	-72.1448
338	5000000000	-71.7968
339	5000000000	-71.5548
340	5000000000	-71.3713
341	5000000000	-71.1653
342	5000000000	-70.8748
343	5000000000	-70.6627
344	5000000000	-70.4582
345	5000000000	-70.2906
346	5000000000	-70.1152
347	5000000000	-69.9601
348	5000000000	-69.8856
349	5000000000	-69.6056
350	5000000000	-69.4582
351	5000000000	-69.3645
352	5000000000	-69.2437
353	5000000000	-69.165
354	5000000000	-69.0203
355	5000000000	-68.96
356	5000000000	-68.8651
357	5000000000	-68.7339
358	5000000000	-68.7041
359	5000000000	-68.6304
360	5000000000	-68.6046
361	5000000000	-68.5372
362	5000000000	-68.4863
363	5000000000	-68.4881
364	5000000000	-68.4571
365	5000000000	-68.4058
366	5000000000	-68.4291
367	5000000000	-68.4167
368	5000000000	-68.4143
369	5000000000	-68.3986
370	5000000000	-68.4249
371	5000000000	-68.512
372	5000000000	-68.5136
373	5000000000	-68.5352
374	5000000000	-68.6003
375	5000000000	-68.6164
376	5000000000	-68.6904
377	5000000000	-68.7499
378	5000000000	-68.8114
379	5000000000	-68.8795
380	5000000000	-68.9705
381	5000000000	-69.1436
382	5000000000	-69.2031
383	5000000000	-69.2941
384	5000000000	-69.434
385	5000000000	-69.5502
386	5000000000	-69.684
387	5000000000	-69.8014
388	5000000000	-69.992
389	5000000000	-70.1846
390	5000000000	-70.369
391	5000000000	-70.5401
392	5000000000	-70.7012
393	5000000000	-70.9028
394	5000000000	-71.1121
395	5000000000	-71.3538
396	5000000000	-71.6056
397	5000000000	-71.8618
398	5000000000	-72.0564
399	5000000000	-72.3389
400	5000000000	-72.6309
401	5000000000	-72.9088
402	5000000000	-73.1897
403	5000000000	-73.4727
404	5000000000	-73.7676
405	5000000000	-74.0083
406	5000000000	-74.4366
407	5000000000	-74.7334
408	5000000000	-75.0123
409	5000000000	-75.4875
410	5000000000	-75.6616
411	5000000000	-76.0114
412	5000000000	-76.2888
413	5000000000	-76.5832
414	5000000000	-76.9074
415	5000000000	-77.2228
416	5000000000	-77.5484
417	5000000000	-77.8256
418	5000000000	-77.8886
419	5000000000	-78.1355
420	5000000000	-78.1702
421	5000000000	-78.3164
422	5000000000	-78.2361
423	5000000000	-78.1078
424	5000000000	-78.2541
425	5000000000	-78.1018
426	5000000000	-78.0676
427	5000000000	-77.655
428	5000000000	-77.4666
429	5000000000	-77.2294
430	5000000000	-76.9857
431	5000000000	-76.6848
432	5000000000	-76.5409
433	5000000000	-76.2879
434	5000000000	-75.8951
435	5000000000	-75.6677
436	5000000000	-75.5448
437	5000000000	-75.0377
438	5000000000	-74.8275
439	5000000000	-74.5601
440	5000000000	-74.2784
441	5000000000	-74.1835
442	5000000000	-73.9556
443	5000000000	-73.6896
444	5000000000	-73.5384
445	5000000000	-73.3489
446	5000000000	-73.1467
447	5000000000	-72.8966
448	5000000000	-72.7508
449	5000000000	-72.6079
450	5000000000	-72.3976
451	5000000000	-72.3387
452	5000000000	-72.1763
453	5000000000	-72.07
454	5000000000	-71.9416
455	5000000000	-71.7993
456	5000000000	-71.7778
457	5000000000	-71.5669
458	5000000000	-71.5284
459	5000000000	-71.32
460	5000000000	-71.3541
461	5000000000	-71.3503
462	5000000000	-71.125
463	5000000000	-71.0473
464	5000000000	-71.089
465	5000000000	-70.9758
466	5000000000	-70.9451
467	5000000000	-70.8204
468	5000000000	-70.8849
469	5000000000	-70.8151
470	5000000000	-70.8657
471	5000000000	-70.8356
472	5000000000	-70.793
473	5000000000	-70.7773
474	5000000000	-70.7604
475	5000000000	-70.805
476	5000000000	-70.825
477	5000000000	-70.7644
478	5000000000	-70.831
479	5000000000	-70.8172
480	5000000000	-70.8841
481	5000000000	-70.8874
482	5000000000	-70.9173
483	5000000000	-70.9433
484	5000000000	-71.035
485	5000000000	-71.0866
486	5000000000	-71.1414
487	5000000000	-71.233
488	5000000000	-71.2075
489	5000000000	-71.3451
490	5000000000	-71.4454
491	5000000000	-71.4861
492	5000000000	-71.5414
493	5000000000	-71.6563
494	5000000000	-71.6752
495	5000000000	-71.9176
496	5000000000	-71.9456
497	5000000000	-72.0312
498	5000000000	-72.1836
499	5000000000	-72.2938
500	5000000000	-72.427
501	5000000000	-72.6687
502	5000000000	-72.6956
503	5000000000	-72.8064
504	5000000000	-73.0293
505	5000000000	-73.1765
506	5000000000	-73.1694
507	5000000000	-73.539
508	5000000000	-73.7106
509	5000000000	-73.7899
510	5000000000	-74.0559
511	5000000000	-74.2263
512	5000000000	-74.4571
513	5000000000	-74.7674
514	5000000000	-74.936
515	5000000000	-75.1604
516	5000000000	-75.3686
517	5000000000	-75.6557
518	5000000000	-75.8621
519	5000000000	-76.225
520	5000000000	-76.4224
521	5000000000	-76.7998
522	5000000000	-77.0875
523	5000000000	-77.4003
524	5000000000	-77.7311
525	5000000000	-78.2139
526	5000000000	-78.4176
527	5000000000	-78.8456
528	5000000000	-79.3251
529	5000000000	-79.7111
530	5000000000	-80.2672
531	5000000000	-80.8027
532	5000000000	-81.3298
533	5000000000	-81.7835
534	5000000000	-82.632
535	5000000000	-83.2105
536	5000000000	-83.9581
537	5000000000	-84.5664
538	5000000000	-85.7079
539	5000000000	-86.5785
540	5000000000	-87.5085
541	5000000000	-89.1899
542	5000000000	-90.7474
543	5000000000	-92.4442
544	5000000000	-95.1274
545	5000000000	-96.5335
546	5000000000	-99.2724
547	5000000000	-104.5391
548	5000000000	-101.8132
549	5000000000	-98.396
550	5000000000	-95.606
551	5000000000	-93.5928
552	5000000000	-91.6581
553	5000000000	-89.3138
554	5000000000	-88.2545
555	5000000000	-86.9862
556	5000000000	-86.297
557	5000000000	-84.8317
558	5000000000	-84.1401
559	5000000000	-83.4958
560	5000000000	-82.8957
561	5000000000	-82.6114
562	5000000000	-81.6817
563	5000000000	-81.2938
564	5000000000	-80.6221
565	5000000000	-80.3108
566	5000000000	-79.6941
567	5000000000	-79.3183
568	5000000000	-78.8923
569	5000000000	-78.5264
570	5000000000	-78.2935
571	5000000000	-77.9819
572	5000000000	-77.5612
573	5000000000	-77.3134
574	5000000000	-77.0648
575	5000000000	-76.7184
576	5000000000	-76.5347
577	5000000000	-76.1856
578	5000000000	-76.118
579	5000000000	-75.8841
580	5000000000	-75.5311
581	5000000000	-75.3305
582	5000000000	-75.1511
583	5000000000	-74.7989
584	5000000000	-74.6251
585	5000000000	-74.3972
586	5000000000	-74.2445
587	5000000000	-74.1104
588	5000000000	-74.0664
589	5000000000	-73.7871
590	5000000000	-73.7698
591	5000000000	-73.5822
592	5000000000	-73.4746
593	5000000000	-73.2853
594	5000000000	-73.1743
595	5000000000	-73.0721
596	5000000000	-72.8586
597	5000000000	-72.8023
598	5000000000	-72.6377
599	5000000000	-72.6617
600	5000000000	-72.5677
601	5000000000	-72.2608
602	5000000000	-72.2194
603	5000000000	-72.1886
604	5000000000	-72.0217
605	5000000000	-72.0495
606	5000000000	-71.9581
607	5000000000	-71.9027
608	5000000000	-71.875
609	5000000000	-71.7554
610	5000000000	-71.6911
611	5000000000	-71.6297
612	5000000000	-71.6057
613	5000000000	-71.5355
614	5000000000	-71.5397
615	5000000000	-71.5645
616	5000000000	-71.4427
617	5000000000	-71.4685
618	5000000000	-71.4341
619	5000000000	-71.4796
620	5000000000	-71.3365
621	5000000000	-71.4295
622	5000000000	-71.4017
623	5000000000	-71.4089
624	5000000000	-71.4936
625	5000000000	-71.522
626	5000000000	-71.5871
627	5000000000	-71.7026
628	5000000000	-71.6694
629	5000000000	-71.7562
630	5000000000	-71.7922
631	5000000000	-71.9016
632	5000000000	-71.8431
633	5000000000	-72.0094
634	5000000000	-72.1242
635	5000000000	-72.1715
636	5000000000	-72.4364
637	5000000000	-72.4251
638	5000000000	-72.6121
639	5000000000	-72.7188
640	5000000000	-72.88
641	5000000000	-73.0021
642	5000000000	-73.1895
643	5000000000	-73.4383
644	5000000000	-73.5749
645	5000000000	-73.79
646	5000000000	-74.0604
647	5000000000	-74.5674
648	5000000000	-74.5243
649	5000000000	-74.7486
650	5000000000	-74.9895
651	5000000000	-75.3008
652	5000000000	-75.6517
653	5000000000	-76.0154
654	5000000000	-76.4344
655	5000000000	-76.7308
656	5000000000	-77.3484
657	5000000000	-77.4585
658	5000000000	-77.825
659	5000000000	-78.299
660	5000000000	-78.6423
661	5000000000	-79.0093
662	5000000000	-79.4228
663	5000000000	-79.9083
664	5000000000	-80.2186
665	5000000000	-80.217
666	5000000000	-80.5791
667	5000000000	-80.7021
668	5000000000	-80.954
669	5000000000	-80.7345
670	5000000000	-80.7389
671	5000000000	-80.5103
672	5000000000	-80.0649
673	5000000000	-79.5985
674	5000000000	-79.2928
675	5000000000	-78.8049
676	5000000000	-78.3807
677	5000000000	-77.9383
678	5000000000	-77.5367
679	5000000000	-77.1135
680	5000000000	-76.5314
681	5000000000	-76.2278
682	5000000000	-75.8196
683	5000000000	-75.2542
684	5000000000	-74.9752
685	5000000000	-74.5675
686	5000000000	-74.1391
687	5000000000	-73.8579
688	5000000000	-73.5548
689	5000000000	-73.1978
690	5000000000	-72.7942
691	5000000000	-72.5115
692	5000000000	-72.267
693	5000000000	-72.0386
694	5000000000	-71.7117
695	5000000000	-71.4744
696	5000000000	-71.3403
697	5000000000	-71.0128
698	5000000000	-70.8812
699	5000000000	-70.6304
700	5000000000	-70.449
701	5000000000	-70.3334
702	5000000000	-70.0748
703	5000000000	-69.9432
704	5000000000	-69.7505
705	5000000000	-69.6543
706	5000000000	-69.5351
707	5000000000	-69.3733
708	5000000000	-69.2296
709	5000000000	-69.2006
710	5000000000	-69.0473
711	5000000000	-68.9394
712	5000000000	-68.9232
713	5000000000	-68.8254
714	5000000000	-68.7178
715	5000000000	-68.6979
716	5000000000	-68.6427
717	5000000000	-68.547
718	5000000000	-68.5613
719	5000000000	-68.5061
720	5000000000	-68.5126
721	5000000000	-68.4108
