Scan_Point	Freq (Hz)	Pout (DBM)
111	3000000000	-65.4406
112	3000000000	-65.5601
113	3000000000	-65.7363
114	3000000000	-65.8701
115	3000000000	-66.0292
116	3000000000	-66.2024
117	3000000000	-66.3145
118	3000000000	-66.4852
119	3000000000	-66.6367
120	3000000000	-66.8166
121	3000000000	-66.9059
122	3000000000	-67.0632
123	3000000000	-67.2479
124	3000000000	-67.4193
125	3000000000	-67.5904
126	3000000000	-67.7108
127	3000000000	-67.8308
128	3000000000	-67.9497
129	3000000000	-68.1508
130	3000000000	-68.2648
131	3000000000	-68.5241
132	3000000000	-68.603
133	3000000000	-68.7492
134	3000000000	-68.9946
135	3000000000	-69.1324
136	3000000000	-69.2777
137	3000000000	-69.44
138	3000000000	-69.6178
139	3000000000	-69.764
140	3000000000	-69.973
141	3000000000	-70.1119
142	3000000000	-70.3852
143	3000000000	-70.5614
144	3000000000	-70.7261
145	3000000000	-70.9687
146	3000000000	-71.2182
147	3000000000	-71.3853
148	3000000000	-71.6026
149	3000000000	-71.8504
150	3000000000	-72.1484
151	3000000000	-72.3111
152	3000000000	-72.5553
153	3000000000	-72.826
154	3000000000	-73.0637
155	3000000000	-73.4159
156	3000000000	-73.6685
157	3000000000	-74.0005
158	3000000000	-74.2349
159	3000000000	-74.6426
160	3000000000	-74.8981
161	3000000000	-75.216
162	3000000000	-75.5669
163	3000000000	-76.0117
164	3000000000	-76.277
165	3000000000	-76.7206
166	3000000000	-77.1826
167	3000000000	-77.5722
168	3000000000	-77.939
169	3000000000	-78.3356
170	3000000000	-78.8991
171	3000000000	-79.3051
172	3000000000	-79.8226
173	3000000000	-80.465
174	3000000000	-80.6564
175	3000000000	-81.0526
176	3000000000	-81.6464
177	3000000000	-81.899
178	3000000000	-82.1579
179	3000000000	-82.4258
180	3000000000	-82.6059
181	3000000000	-82.9757
182	3000000000	-82.8074
183	3000000000	-82.5557
184	3000000000	-82.1714
185	3000000000	-81.923
186	3000000000	-81.3762
187	3000000000	-81.0882
188	3000000000	-80.6279
189	3000000000	-80.0308
190	3000000000	-79.6413
191	3000000000	-79.1416
192	3000000000	-78.6554
193	3000000000	-78.2356
194	3000000000	-77.7056
195	3000000000	-77.3369
196	3000000000	-77.0658
197	3000000000	-76.5222
198	3000000000	-76.0747
199	3000000000	-75.6049
200	3000000000	-75.3169
201	3000000000	-74.9203
202	3000000000	-74.625
203	3000000000	-74.2156
204	3000000000	-73.9189
205	3000000000	-73.6152
206	3000000000	-73.2988
207	3000000000	-73.0067
208	3000000000	-72.7168
209	3000000000	-72.4033
210	3000000000	-72.0527
211	3000000000	-71.8409
212	3000000000	-71.5841
213	3000000000	-71.2415
214	3000000000	-71.0989
215	3000000000	-70.8022
216	3000000000	-70.5759
217	3000000000	-70.3881
218	3000000000	-70.1426
219	3000000000	-69.9145
220	3000000000	-69.7027
221	3000000000	-69.5067
222	3000000000	-69.3388
223	3000000000	-69.1031
224	3000000000	-68.8876
225	3000000000	-68.6857
226	3000000000	-68.5254
227	3000000000	-68.3197
228	3000000000	-68.1243
229	3000000000	-67.9104
230	3000000000	-67.774
231	3000000000	-67.5874
232	3000000000	-67.417
233	3000000000	-67.229
234	3000000000	-67.0423
235	3000000000	-66.924
236	3000000000	-66.7422
237	3000000000	-66.6232
238	3000000000	-66.4123
239	3000000000	-66.2914
240	3000000000	-66.1379
241	3000000000	-65.951
242	3000000000	-65.7869
243	3000000000	-65.6477
244	3000000000	-65.5149
245	3000000000	-65.3184
246	3000000000	-65.2067
247	3000000000	-65.0677
248	3000000000	-64.9208
249	3000000000	-64.7836
250	3000000000	-64.651
251	3000000000	-64.4921
252	3000000000	-64.3446
253	3000000000	-64.216
254	3000000000	-64.0778
255	3000000000	-63.9349
256	3000000000	-63.8263
257	3000000000	-63.6654
258	3000000000	-63.564
259	3000000000	-63.4287
260	3000000000	-63.2844
261	3000000000	-63.1574
262	3000000000	-63.0222
263	3000000000	-62.8927
264	3000000000	-62.7654
265	3000000000	-62.6388
266	3000000000	-62.5231
267	3000000000	-62.3899
268	3000000000	-62.2729
269	3000000000	-62.1366
270	3000000000	-62.0275
271	3000000000	-61.9002
272	3000000000	-61.798
273	3000000000	-61.6655
274	3000000000	-61.5377
275	3000000000	-61.4263
276	3000000000	-61.3166
277	3000000000	-61.1818
278	3000000000	-61.0503
279	3000000000	-60.9523
280	3000000000	-60.8281
281	3000000000	-60.7278
282	3000000000	-60.6152
283	3000000000	-60.5047
284	3000000000	-60.3922
285	3000000000	-60.2812
286	3000000000	-60.1776
287	3000000000	-60.0677
288	3000000000	-59.9541
289	3000000000	-59.8591
290	3000000000	-59.752
291	3000000000	-59.6497
292	3000000000	-59.5392
293	3000000000	-59.4292
294	3000000000	-59.326
295	3000000000	-59.237
296	3000000000	-59.1288
297	3000000000	-59.0381
298	3000000000	-58.935
299	3000000000	-58.8499
300	3000000000	-58.7626
301	3000000000	-58.6475
302	3000000000	-58.5611
303	3000000000	-58.4441
304	3000000000	-58.364
305	3000000000	-58.2755
306	3000000000	-58.1875
307	3000000000	-58.0998
308	3000000000	-58.0074
309	3000000000	-57.9344
310	3000000000	-57.8435
311	3000000000	-57.7576
312	3000000000	-57.6756
313	3000000000	-57.6074
314	3000000000	-57.5118
315	3000000000	-57.4412
316	3000000000	-57.3574
317	3000000000	-57.2753
318	3000000000	-57.2094
319	3000000000	-57.1355
320	3000000000	-57.0609
321	3000000000	-56.9811
322	3000000000	-56.9205
323	3000000000	-56.858
324	3000000000	-56.7783
325	3000000000	-56.707
326	3000000000	-56.651
327	3000000000	-56.5857
328	3000000000	-56.5229
329	3000000000	-56.4634
330	3000000000	-56.4021
331	3000000000	-56.3467
332	3000000000	-56.28
333	3000000000	-56.244
334	3000000000	-56.1798
335	3000000000	-56.1229
336	3000000000	-56.0706
337	3000000000	-56.0193
338	3000000000	-55.9801
339	3000000000	-55.9381
340	3000000000	-55.899
341	3000000000	-55.8507
342	3000000000	-55.8114
343	3000000000	-55.7647
344	3000000000	-55.7353
345	3000000000	-55.7018
346	3000000000	-55.6652
347	3000000000	-55.6329
348	3000000000	-55.5848
349	3000000000	-55.5696
350	3000000000	-55.533
351	3000000000	-55.5051
352	3000000000	-55.4838
353	3000000000	-55.4609
354	3000000000	-55.436
355	3000000000	-55.4101
356	3000000000	-55.3866
357	3000000000	-55.3779
358	3000000000	-55.3583
359	3000000000	-55.3263
360	3000000000	-55.3228
361	3000000000	-55.3198
362	3000000000	-55.3033
363	3000000000	-55.2901
364	3000000000	-55.2788
365	3000000000	-55.2885
366	3000000000	-55.2883
367	3000000000	-55.2716
368	3000000000	-55.2828
369	3000000000	-55.2765
370	3000000000	-55.2802
371	3000000000	-55.2873
372	3000000000	-55.2875
373	3000000000	-55.2975
374	3000000000	-55.3172
375	3000000000	-55.329
376	3000000000	-55.3426
377	3000000000	-55.3415
378	3000000000	-55.3624
379	3000000000	-55.3842
380	3000000000	-55.4067
381	3000000000	-55.435
382	3000000000	-55.4533
383	3000000000	-55.4769
384	3000000000	-55.5013
385	3000000000	-55.5272
386	3000000000	-55.5659
387	3000000000	-55.5833
388	3000000000	-55.6248
389	3000000000	-55.6578
390	3000000000	-55.7157
391	3000000000	-55.7339
392	3000000000	-55.7759
393	3000000000	-55.8276
394	3000000000	-55.8666
395	3000000000	-55.9093
396	3000000000	-55.969
397	3000000000	-55.9977
398	3000000000	-56.0668
399	3000000000	-56.1054
400	3000000000	-56.1574
401	3000000000	-56.2255
402	3000000000	-56.2753
403	3000000000	-56.3418
404	3000000000	-56.3995
405	3000000000	-56.4575
406	3000000000	-56.5279
407	3000000000	-56.5906
408	3000000000	-56.6584
409	3000000000	-56.7298
410	3000000000	-56.8099
411	3000000000	-56.88
412	3000000000	-56.9621
413	3000000000	-57.0267
414	3000000000	-57.1067
415	3000000000	-57.1859
416	3000000000	-57.2771
417	3000000000	-57.3525
418	3000000000	-57.4389
419	3000000000	-57.5218
420	3000000000	-57.6201
421	3000000000	-57.7111
422	3000000000	-57.8143
423	3000000000	-57.8976
424	3000000000	-57.9947
425	3000000000	-58.102
426	3000000000	-58.2041
427	3000000000	-58.2838
428	3000000000	-58.3997
429	3000000000	-58.5131
430	3000000000	-58.6051
431	3000000000	-58.7015
432	3000000000	-58.8426
433	3000000000	-58.9457
434	3000000000	-59.0657
435	3000000000	-59.1723
436	3000000000	-59.2749
437	3000000000	-59.4203
438	3000000000	-59.5258
439	3000000000	-59.6625
440	3000000000	-59.7898
441	3000000000	-59.9212
442	3000000000	-60.0411
443	3000000000	-60.1547
444	3000000000	-60.2892
445	3000000000	-60.4236
446	3000000000	-60.5678
447	3000000000	-60.707
448	3000000000	-60.8328
449	3000000000	-60.9704
450	3000000000	-61.127
451	3000000000	-61.2871
452	3000000000	-61.396
453	3000000000	-61.5496
454	3000000000	-61.6874
455	3000000000	-61.8428
456	3000000000	-61.9975
457	3000000000	-62.175
458	3000000000	-62.3053
459	3000000000	-62.4639
460	3000000000	-62.6281
461	3000000000	-62.7822
462	3000000000	-62.9453
463	3000000000	-63.1
464	3000000000	-63.2579
465	3000000000	-63.4219
466	3000000000	-63.6028
467	3000000000	-63.7481
468	3000000000	-63.9267
469	3000000000	-64.1015
470	3000000000	-64.3003
471	3000000000	-64.4269
472	3000000000	-64.6353
473	3000000000	-64.7989
474	3000000000	-64.9694
475	3000000000	-65.1561
476	3000000000	-65.3566
477	3000000000	-65.5464
478	3000000000	-65.722
479	3000000000	-65.9029
480	3000000000	-66.0992
481	3000000000	-66.2848
482	3000000000	-66.4677
483	3000000000	-66.66
484	3000000000	-66.8721
485	3000000000	-67.0875
486	3000000000	-67.2629
487	3000000000	-67.4593
488	3000000000	-67.6698
489	3000000000	-67.8752
490	3000000000	-68.1238
491	3000000000	-68.326
492	3000000000	-68.5233
493	3000000000	-68.7204
494	3000000000	-68.9383
495	3000000000	-69.2065
496	3000000000	-69.4217
497	3000000000	-69.6498
498	3000000000	-69.8701
499	3000000000	-70.1171
500	3000000000	-70.3148
501	3000000000	-70.5867
502	3000000000	-70.8183
503	3000000000	-71.0741
504	3000000000	-71.2936
505	3000000000	-71.5705
506	3000000000	-71.7806
507	3000000000	-72.0854
508	3000000000	-72.3759
509	3000000000	-72.597
510	3000000000	-72.778
511	3000000000	-73.168
512	3000000000	-73.4572
513	3000000000	-73.7517
514	3000000000	-73.9173
515	3000000000	-74.2007
516	3000000000	-74.5809
517	3000000000	-74.7969
518	3000000000	-75.119
519	3000000000	-75.4764
520	3000000000	-75.8104
521	3000000000	-76.0537
522	3000000000	-76.3809
523	3000000000	-76.694
524	3000000000	-77.071
525	3000000000	-77.3289
526	3000000000	-77.592
527	3000000000	-77.9766
528	3000000000	-78.2856
529	3000000000	-78.4689
530	3000000000	-78.7707
531	3000000000	-79.0721
532	3000000000	-79.4145
533	3000000000	-79.5943
534	3000000000	-79.8659
535	3000000000	-79.9649
536	3000000000	-80.0351
537	3000000000	-80.3481
538	3000000000	-80.0951
539	3000000000	-80.2287
540	3000000000	-80.3764
541	3000000000	-80.3088
542	3000000000	-80.2225
543	3000000000	-79.9598
544	3000000000	-79.7217
545	3000000000	-79.6196
546	3000000000	-79.5462
547	3000000000	-79.2864
548	3000000000	-79.0027
549	3000000000	-78.8811
550	3000000000	-78.6605
551	3000000000	-78.3278
552	3000000000	-77.9567
553	3000000000	-77.7583
554	3000000000	-77.3743
555	3000000000	-77.222
556	3000000000	-76.8176
557	3000000000	-76.6215
558	3000000000	-76.2472
559	3000000000	-76.0092
560	3000000000	-75.7824
561	3000000000	-75.4505
562	3000000000	-75.2848
563	3000000000	-74.9523
564	3000000000	-74.7283
565	3000000000	-74.5077
566	3000000000	-74.1882
567	3000000000	-73.9494
568	3000000000	-73.6938
569	3000000000	-73.4881
570	3000000000	-73.2696
571	3000000000	-73.0292
572	3000000000	-72.8386
573	3000000000	-72.5372
574	3000000000	-72.2973
575	3000000000	-72.1508
576	3000000000	-71.8828
577	3000000000	-71.6257
578	3000000000	-71.4486
579	3000000000	-71.1895
580	3000000000	-70.9779
581	3000000000	-70.803
582	3000000000	-70.5673
583	3000000000	-70.3828
584	3000000000	-70.1489
585	3000000000	-69.9454
586	3000000000	-69.7106
587	3000000000	-69.5211
588	3000000000	-69.2927
589	3000000000	-69.0802
590	3000000000	-68.8541
591	3000000000	-68.7022
592	3000000000	-68.4535
593	3000000000	-68.3101
594	3000000000	-68.104
595	3000000000	-67.9321
596	3000000000	-67.7071
597	3000000000	-67.5415
598	3000000000	-67.3319
599	3000000000	-67.1005
600	3000000000	-66.9467
601	3000000000	-66.7052
602	3000000000	-66.5806
603	3000000000	-66.361
604	3000000000	-66.1953
605	3000000000	-66.0099
606	3000000000	-65.8044
607	3000000000	-65.6217
608	3000000000	-65.4363
609	3000000000	-65.276
610	3000000000	-65.0599
611	3000000000	-64.8996
612	3000000000	-64.7254
613	3000000000	-64.5381
614	3000000000	-64.3814
615	3000000000	-64.2233
616	3000000000	-64.0466
617	3000000000	-63.8863
618	3000000000	-63.7357
619	3000000000	-63.552
620	3000000000	-63.3972
621	3000000000	-63.2006
622	3000000000	-63.0478
623	3000000000	-62.8968
624	3000000000	-62.7387
625	3000000000	-62.5943
626	3000000000	-62.4499
627	3000000000	-62.3018
628	3000000000	-62.1314
629	3000000000	-61.9809
630	3000000000	-61.869
631	3000000000	-61.719
632	3000000000	-61.5761
633	3000000000	-61.4426
634	3000000000	-61.3022
635	3000000000	-61.1621
636	3000000000	-61.0322
637	3000000000	-60.8928
638	3000000000	-60.765
639	3000000000	-60.6431
640	3000000000	-60.5074
641	3000000000	-60.3939
642	3000000000	-60.2733
643	3000000000	-60.1546
644	3000000000	-60.0475
645	3000000000	-59.9202
646	3000000000	-59.8093
647	3000000000	-59.7116
648	3000000000	-59.5895
649	3000000000	-59.4736
650	3000000000	-59.3712
651	3000000000	-59.2575
652	3000000000	-59.152
653	3000000000	-59.0504
654	3000000000	-58.9414
655	3000000000	-58.8619
656	3000000000	-58.7573
657	3000000000	-58.6546
658	3000000000	-58.5678
659	3000000000	-58.4642
660	3000000000	-58.377
661	3000000000	-58.2913
662	3000000000	-58.2041
663	3000000000	-58.1096
664	3000000000	-58.0161
665	3000000000	-57.9475
666	3000000000	-57.8555
667	3000000000	-57.7652
668	3000000000	-57.7105
669	3000000000	-57.6296
670	3000000000	-57.5445
671	3000000000	-57.4631
672	3000000000	-57.3946
673	3000000000	-57.3272
674	3000000000	-57.2577
675	3000000000	-57.1809
676	3000000000	-57.1192
677	3000000000	-57.0445
678	3000000000	-56.9927
679	3000000000	-56.9243
680	3000000000	-56.8735
681	3000000000	-56.7924
682	3000000000	-56.7439
683	3000000000	-56.6896
684	3000000000	-56.6393
685	3000000000	-56.5702
686	3000000000	-56.5084
687	3000000000	-56.4483
688	3000000000	-56.412
689	3000000000	-56.3555
690	3000000000	-56.3154
691	3000000000	-56.2567
692	3000000000	-56.2188
693	3000000000	-56.1797
694	3000000000	-56.1375
695	3000000000	-56.0985
696	3000000000	-56.0504
697	3000000000	-56.0082
698	3000000000	-55.9714
699	3000000000	-55.9499
700	3000000000	-55.9079
701	3000000000	-55.8639
702	3000000000	-55.8384
703	3000000000	-55.7962
704	3000000000	-55.785
705	3000000000	-55.7492
706	3000000000	-55.7334
707	3000000000	-55.7013
708	3000000000	-55.676
709	3000000000	-55.6577
710	3000000000	-55.6375
711	3000000000	-55.6215
712	3000000000	-55.6074
713	3000000000	-55.5896
714	3000000000	-55.5688
715	3000000000	-55.5614
716	3000000000	-55.5463
717	3000000000	-55.5339
718	3000000000	-55.5456
719	3000000000	-55.5394
720	3000000000	-55.5221
721	3000000000	-55.5391
